# Species transect plant heights
#
# Original Data Source: https://data.sustainability.glbrc.org/datatables/592
# The newest version of the data https://data.sustainability.glbrc.org/datatables/592.csv
# Full EML Metadata: https://data.sustainability.glbrc.org/datasets/178.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		sample date
# site		experimental site
# plot		Plot sampled
# subplot		N+ or N- subplot
# line		transect line sampled
# species		species measured
# height	centimeter	height to the top of the plant canopy
# has_lodged		had the plant that was measured lodged?
# comments		comments about the observation
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
sample_date,site,plot,subplot,line,species,height,has_lodged,comments
#,,,,,,centimeter,,
2017-09-07,Escanaba,G10-R2,N+,4,Andropogon gerardii,87,f,
2017-09-07,Escanaba,G10-R1,N-,1,Elymus repens (L.) Gould,66,f,
2017-09-07,Escanaba,G10-R1,N-,2,Medicago sativa L.,59,f,
2017-09-07,Escanaba,G10-R2,N-,1,Elymus repens (L.) Gould,74,f,
2017-09-07,Escanaba,G10-R2,N-,2,Elymus repens (L.) Gould,84,f,
2017-09-07,Escanaba,G10-R3,N-,1,Elymus repens (L.) Gould,78,f,
2017-09-07,Escanaba,G10-R3,N-,2,Poa pratensis L.,78,f,
2017-09-07,Escanaba,G10-R1,N-,1,Daucus carota L.,107,f,
2017-09-07,Escanaba,G10-R1,N-,2,Poa pratensis L.,54,f,
2017-09-07,Escanaba,G10-R2,N-,1,Elymus repens (L.) Gould,83,f,
2017-09-07,Escanaba,G10-R2,N-,2,Asclepias tuberosa L.,59,f,
2017-09-07,Escanaba,G10-R3,N-,1,Aster novae-angliae L.,59,f,
2017-09-07,Escanaba,G10-R3,N-,2,Andropogon gerardii,114,f,
2017-09-07,Escanaba,G10-R1,N-,1,Daucus carota L.,64,f,
2017-09-07,Escanaba,G10-R3,N+,3,Andropogon gerardii,195,f,
2017-09-07,Escanaba,G10-R3,N+,3,Bromus inermis Leyss.,80,f,
2017-09-07,Escanaba,G9-R2,N+,4,Elymus repens (L.) Gould,72,f,
2017-09-07,Escanaba,G9-R3,N+,3,Elymus repens (L.) Gould,45,f,
2017-09-07,Escanaba,G9-R3,N+,4,Dactylis glomerata L.,93,f,
2017-09-07,Escanaba,G9-R3,N+,4,Elymus repens (L.) Gould,75,f,
2017-09-07,Escanaba,G9-R4,N+,3,Dactylis glomerata L.,77,f,
2017-09-07,Escanaba,G9-R4,N+,3,Elymus repens (L.) Gould,50,f,
2017-09-07,Escanaba,G9-R4,N+,4,Elymus repens (L.) Gould,57,f,
2017-09-07,Escanaba,G9-R4,N+,4,Bromus inermis Leyss.,68,f,
2017-09-07,Escanaba,G10-R2,N+,3,Poa pratensis L.,38,f,
2017-09-07,Escanaba,G10-R2,N+,4,Elymus repens (L.) Gould,90,f,
2017-09-07,Escanaba,G10-R2,N+,4,Phleum pratense L.,72,f,
2017-09-07,Escanaba,G10-R3,N+,3,Monarda fistulosa L.,88,f,
2017-09-07,Escanaba,G10-R3,N+,4,Elymus repens (L.) Gould,88,f,
2017-09-07,Escanaba,G9-R2,N+,4,Phleum pratense L.,68,f,
2017-09-07,Escanaba,G9-R3,N+,3,Bromus inermis Leyss.,44,f,
2017-09-07,Escanaba,G9-R3,N+,4,Dactylis glomerata L.,75,f,
2017-09-07,Escanaba,G9-R3,N+,4,Elymus repens (L.) Gould,113,f,
2017-09-07,Escanaba,G9-R4,N+,3,Dactylis glomerata L.,103,f,
2017-09-07,Escanaba,G9-R4,N+,3,Agrostis gigantea Roth,69,f,
2017-09-07,Escanaba,G9-R4,N+,4,Poa pratensis L.,33,f,
2017-09-07,Escanaba,G9-R4,N+,4,Dactylis glomerata L.,45,f,
2017-09-07,Escanaba,G10-R2,N+,3,Elymus repens (L.) Gould,78,f,
2017-09-07,Escanaba,G10-R2,N+,4,Elymus repens (L.) Gould,60,f,
2017-09-07,Escanaba,G10-R2,N+,4,Elymus repens (L.) Gould,55,f,
2017-09-07,Escanaba,G10-R3,N+,3,Andropogon gerardii,136,f,
2017-09-07,Escanaba,G10-R3,N+,4,Monarda fistulosa L.,70,f,
2017-09-07,Escanaba,G9-R2,N+,4,Elymus repens (L.) Gould,58,f,
2017-09-07,Escanaba,G9-R3,N+,3,Dactylis glomerata L.,78,f,
2017-09-07,Escanaba,G9-R3,N+,4,Dactylis glomerata L.,88,f,
2017-09-07,Escanaba,G9-R3,N+,4,Echinochloa crus-galli (L.) Beauv.,33,f,
2017-09-07,Escanaba,G9-R4,N+,3,Dactylis glomerata L.,88,f,
2017-09-07,Escanaba,G9-R4,N+,4,Dactylis glomerata L.,91,f,
2017-09-07,Escanaba,G9-R4,N+,4,Agrostis gigantea Roth,73,f,
2017-09-07,Escanaba,G10-R3,N-,2,Andropogon gerardii,124,f,
2017-09-07,Escanaba,G10-R1,N-,1,Poa pratensis L.,72,f,
2017-09-07,Escanaba,G10-R1,N-,2,Elymus repens (L.) Gould,78,f,
2017-09-07,Escanaba,G10-R2,N-,1,Monarda fistulosa L.,100,f,
2017-09-07,Escanaba,G10-R2,N-,2,Asclepias syriaca L.,100,f,
2017-09-07,Escanaba,G10-R3,N-,1,Ratibida pinnata (Vent.) Barnh.,42,f,
2017-09-07,Escanaba,G10-R3,N-,2,Sorghastrum nutans (L.) Nash ex Small,92,f,
2017-09-07,Escanaba,G10-R1,N-,1,Erigeron annuus (L.) Pers.,76,f,
2017-09-07,Escanaba,G10-R1,N-,2,Elymus repens (L.) Gould,84,f,
2017-09-07,Escanaba,G10-R2,N-,1,Phleum pratense L.,80,f,
2017-09-07,Escanaba,G10-R2,N-,1,Andropogon gerardii,185,f,
2017-09-07,Escanaba,G10-R2,N-,2,Elymus repens (L.) Gould,94,f,
2017-09-07,Escanaba,G10-R2,N+,3,Elymus repens (L.) Gould,100,f,
2017-09-07,Escanaba,G10-R2,N+,4,Asclepias syriaca L.,101,f,
2017-09-07,Escanaba,G10-R3,N+,3,Elymus repens (L.) Gould,79,f,
2017-09-07,Escanaba,G10-R3,N+,4,Asclepias syriaca L.,112,f,
2017-09-07,Escanaba,G10-R3,N+,4,Bromus inermis Leyss.,53,f,
2017-09-07,Escanaba,G10-R3,N+,4,Elymus repens (L.) Gould,59,f,
2017-09-07,Escanaba,G10-R3,N+,4,Sorghastrum nutans (L.) Nash ex Small,102,f,
2017-09-07,Escanaba,G10-R3,N+,4,Andropogon gerardii,113,f,
2017-09-07,Escanaba,G10-R3,N+,4,Monarda fistulosa L.,82,f,
2017-09-07,Escanaba,G10-R3,N+,4,Agrostis gigantea Roth,67,f,
2017-09-07,Escanaba,G10-R4,N+,3,Elymus repens (L.) Gould,50,f,
2017-09-07,Escanaba,G10-R4,N+,4,Elymus repens (L.) Gould,66,f,
2017-09-07,Escanaba,G11-R1,N+,3,Poa pratensis L.,20,f,
2017-09-07,Escanaba,G11-R1,N+,4,Dactylis glomerata L.,37,f,
2017-09-07,Escanaba,G11-R2,N+,3,Poa pratensis L.,51,f,
2017-09-07,Escanaba,G11-R2,N+,4,Bromus inermis Leyss.,50,f,
2017-09-07,Escanaba,G11-R2,N+,4,Dactylis glomerata L.,48,f,
2017-09-07,Escanaba,G11-R3,N+,3,Dactylis glomerata L.,57,f,
2017-09-07,Escanaba,G11-R3,N+,4,Elymus repens (L.) Gould,40,f,
2017-09-07,Escanaba,G11-R4,N+,3,Dactylis glomerata L.,21,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R2,N-,2,Elymus repens (L.) Gould,46,f,
2017-09-07,Escanaba,G11-R1,N-,1,Phleum pratense L.,93,f,
2017-09-07,Escanaba,G11-R1,N-,1,Potentilla recta L.,63,f,
2017-09-07,Escanaba,G11-R1,N-,2,Bromus inermis Leyss.,65,f,
2017-09-07,Escanaba,G11-R2,N-,1,Poa pratensis L.,46,f,
2017-09-07,Escanaba,G11-R2,N-,2,Bromus inermis Leyss.,61,f,
2017-09-07,Escanaba,G11-R3,N-,1,Poa pratensis L.,15,f,
2017-09-07,Escanaba,G11-R3,N-,2,Poa pratensis L.,29,f,
2017-09-07,Escanaba,G11-R4,N-,1,Dactylis glomerata L.,84,f,
2017-09-07,Escanaba,G11-R4,N-,2,Elymus repens (L.) Gould,13,f,
2017-09-07,Escanaba,G11-R4,N+,4,Dactylis glomerata L.,37,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Elymus repens (L.) Gould,86,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Elymus repens (L.) Gould,52,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Elymus repens (L.) Gould,68,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Elymus repens (L.) Gould,61,f,
2017-09-07,Escanaba,G10-R4,N+,4,Agrostis gigantea Roth,40,f,
2017-09-07,Escanaba,G11-R1,N+,3,Dactylis glomerata L.,83,f,
2017-09-07,Escanaba,G11-R1,N+,4,Dactylis glomerata L.,52,f,
2017-09-07,Escanaba,G11-R2,N+,3,Elymus repens (L.) Gould,45,f,
2017-09-07,Escanaba,G11-R2,N+,4,Poa pratensis L.,47,f,
2017-09-07,Escanaba,G11-R2,N+,4,Bromus inermis Leyss.,55,f,
2017-09-07,Escanaba,G11-R3,N+,3,Poa pratensis L.,29,f,
2017-09-07,Escanaba,G11-R3,N+,4,Elymus repens (L.) Gould,66,f,
2017-09-07,Escanaba,G11-R4,N+,3,Elymus repens (L.) Gould,34,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Elymus repens (L.) Gould,79,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Elymus repens (L.) Gould,35,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Monarda fistulosa L.,70,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Andropogon gerardii,176,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Poa pratensis L.,52,f,
2017-09-07,Escanaba,G10-R4,N+,4,Poa pratensis L.,48,f,
2017-09-07,Escanaba,G11-R1,N+,3,Dactylis glomerata L.,70,f,
2017-09-07,Escanaba,G11-R1,N+,4,Poa pratensis L.,15,f,
2017-09-07,Escanaba,G11-R2,N+,3,Dactylis glomerata L.,61,f,
2017-09-07,Escanaba,G11-R2,N+,4,Poa pratensis L.,32,f,
2017-09-07,Escanaba,G11-R3,N+,3,Poa pratensis L.,38,f,
2017-09-07,Escanaba,G11-R3,N+,3,Dactylis glomerata L.,34,f,
2017-09-07,Escanaba,G11-R3,N+,4,Dactylis glomerata L.,34,f,
2017-09-07,Escanaba,G11-R4,N+,3,Dactylis glomerata L.,63,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Bromus inermis Leyss.,53,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Elymus repens (L.) Gould,88,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Daucus carota L.,69,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Andropogon gerardii,40,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Elymus repens (L.) Gould,60,f,
2017-09-07,Escanaba,G10-R4,N+,4,Elymus repens (L.) Gould,80,f,
2017-09-07,Escanaba,G11-R1,N+,3,Phleum pratense L.,86,f,
2017-09-07,Escanaba,G10-R4,N-,2,Poa pratensis L.,62,f,
2017-09-07,Escanaba,G11-R1,N-,1,Poa pratensis L.,67,f,
2017-09-07,Escanaba,G11-R1,N-,1,Poa pratensis L.,40,f,
2017-09-07,Escanaba,G11-R1,N-,2,Poa pratensis L.,25,f,
2017-09-07,Escanaba,G11-R1,N+,4,Poa pratensis L.,13,f,
2017-09-07,Escanaba,G11-R2,N+,3,Poa pratensis L.,23,f,
2017-09-07,Escanaba,G11-R2,N+,4,Elymus repens (L.) Gould,38,f,
2017-09-07,Escanaba,G11-R3,N+,3,Phleum pratense L.,43,f,
2017-09-07,Escanaba,G11-R3,N+,3,Echinochloa crus-galli (L.) Beauv.,23,f,
2017-09-07,Escanaba,G11-R3,N+,4,Elymus repens (L.) Gould,50,f,
2017-09-07,Escanaba,G11-R4,N+,3,Hypericum perforatum L.,49,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Dactylis glomerata L.,84,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Elymus repens (L.) Gould,60,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Poa pratensis L.,54,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Agrostis gigantea Roth,63,f,
2017-09-07,Escanaba,G10-R4,N+,4,Bromus inermis Leyss.,64,f,
2017-09-07,Escanaba,G11-R1,N+,3,Dactylis glomerata L.,74,f,
2017-09-07,Escanaba,G11-R1,N+,4,Poa pratensis L.,32,f,
2017-09-07,Escanaba,G11-R2,N+,3,Elymus repens (L.) Gould,82,f,
2017-09-07,Escanaba,G11-R2,N+,4,Elymus repens (L.) Gould,73,f,
2017-09-07,Escanaba,G11-R3,N+,3,Echinochloa crus-galli (L.) Beauv.,73,f,
2017-09-07,Escanaba,G11-R3,N+,3,Poa pratensis L.,20,f,
2017-09-07,Escanaba,G11-R3,N+,4,Elymus repens (L.) Gould,57,f,
2017-09-07,Escanaba,G11-R4,N+,3,Poa pratensis L.,20,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,3,Dactylis glomerata L.,80,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Dactylis glomerata L.,36,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Elymus repens (L.) Gould,57,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Elymus repens (L.) Gould,38,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Agrostis gigantea Roth,70,f,
2017-09-07,Escanaba,G10-R4,N+,4,Poa pratensis L.,63,f,
2017-09-07,Escanaba,G11-R1,N+,3,Dactylis glomerata L.,27,f,
2017-09-07,Escanaba,G11-R1,N+,4,Bromus inermis Leyss.,48,f,
2017-09-07,Escanaba,G11-R2,N+,3,Elymus repens (L.) Gould,71,f,
2017-09-07,Escanaba,G11-R2,N+,4,Poa pratensis L.,53,f,
2017-09-07,Escanaba,G11-R3,N+,3,Poa pratensis L.,44,f,
2017-09-07,Escanaba,G11-R3,N+,3,Elymus repens (L.) Gould,74,f,
2017-09-07,Escanaba,G10-R4,N-,2,Bromus inermis Leyss.,64,f,
2017-09-07,Escanaba,G10-R4,N-,2,Agrostis gigantea Roth,84,f,
2017-09-07,Escanaba,G11-R2,N-,1,Dactylis glomerata L.,94,f,
2017-09-07,Escanaba,G11-R3,N+,4,Elymus repens (L.) Gould,50,f,
2017-09-07,Escanaba,G11-R4,N+,3,Bromus inermis Leyss.,44,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,3,Dactylis glomerata L.,115,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Dactylis glomerata L.,39,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Bromus inermis Leyss.,45,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Poa pratensis L.,56,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Elymus repens (L.) Gould,76,f,
2017-09-07,Escanaba,G10-R4,N+,3,Agrostis gigantea Roth,50,f,
2017-09-07,Escanaba,G10-R4,N+,4,Dactylis glomerata L.,36,f,
2017-09-07,Escanaba,G11-R1,N+,3,Dactylis glomerata L.,76,f,
2017-09-07,Escanaba,G11-R1,N+,4,Dactylis glomerata L.,102,f,
2017-09-07,Escanaba,G11-R2,N+,3,Phleum pratense L.,31,f,
2017-09-07,Escanaba,G11-R2,N+,4,Dactylis glomerata L.,87,f,
2017-09-07,Escanaba,G11-R3,N+,3,Poa pratensis L.,69,f,
2017-09-07,Escanaba,G11-R3,N+,4,Elymus repens (L.) Gould,44,f,
2017-09-07,Escanaba,G11-R3,N+,4,Poa pratensis L.,38,f,
2017-09-07,Escanaba,G11-R4,N+,3,Dactylis glomerata L.,43,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,3,Bromus inermis Leyss.,61,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Dactylis glomerata L.,52,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Elymus repens (L.) Gould,72,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Elymus repens (L.) Gould,66,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Elymus repens (L.) Gould,50,f,
2017-09-07,Escanaba,G10-R4,N+,3,Andropogon gerardii,167,f,
2017-09-07,Escanaba,G10-R4,N+,4,Andropogon gerardii,175,f,
2017-09-07,Escanaba,G11-R1,N+,3,Elymus repens (L.) Gould,46,f,
2017-09-07,Escanaba,G11-R1,N+,4,Dactylis glomerata L.,37,f,
2017-09-07,Escanaba,G11-R2,N+,3,Poa pratensis L.,41,f,
2017-09-07,Escanaba,G11-R2,N+,4,Elymus repens (L.) Gould,34,f,
2017-09-07,Escanaba,G11-R3,N+,3,Poa pratensis L.,43,f,
2017-09-07,Escanaba,G11-R3,N+,4,Echinochloa crus-galli (L.) Beauv.,40,f,
2017-09-07,Escanaba,G11-R3,N+,4,Poa pratensis L.,32,f,
2017-09-07,Escanaba,G11-R4,N+,3,Phleum pratense L.,60,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,3,Dactylis glomerata L.,95,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Dactylis glomerata L.,29,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Poa pratensis L.,18,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Poa pratensis L.,12,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Elymus repens (L.) Gould,57,f,
2017-09-07,Escanaba,G10-R4,N+,3,Solidago canadensis L.,52,f,
2017-09-07,Escanaba,G11-R4,N-,1,Phleum pratense L.,48,f,
2017-09-07,Escanaba,G10-R4,N+,4,Phleum pratense L.,70,f,
2017-09-07,Escanaba,G11-R1,N+,3,Poa pratensis L.,53,f,
2017-09-07,Escanaba,G11-R1,N+,3,Dactylis glomerata L.,86,f,
2017-09-07,Escanaba,G11-R1,N+,4,Poa pratensis L.,31,f,
2017-09-07,Escanaba,G11-R2,N+,3,Poa pratensis L.,49,f,
2017-09-07,Escanaba,G11-R2,N+,4,Poa pratensis L.,40,f,
2017-09-07,Escanaba,G11-R3,N+,3,Dactylis glomerata L.,72,f,
2017-09-07,Escanaba,G11-R3,N+,4,Dactylis glomerata L.,64,f,
2017-09-07,Escanaba,G11-R3,N+,4,Poa pratensis L.,74,f,
2017-09-07,Escanaba,G11-R4,N+,3,Poa pratensis L.,31,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Dactylis glomerata L.,37,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Poa pratensis L.,32,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Elymus repens (L.) Gould,117,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Elymus repens (L.) Gould,72,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Bromus inermis Leyss.,48,f,
2017-09-07,Escanaba,G10-R4,N+,3,Elymus repens (L.) Gould,74,f,
2017-09-07,Escanaba,G10-R4,N+,4,Poa pratensis L.,60,f,
2017-09-07,Escanaba,G11-R1,N+,3,Dactylis glomerata L.,41,f,
2017-09-07,Escanaba,G11-R1,N+,3,Dactylis glomerata L.,53,f,
2017-09-07,Escanaba,G11-R1,N+,4,Elymus repens (L.) Gould,32,f,
2017-09-07,Escanaba,G11-R2,N+,3,Dactylis glomerata L.,50,f,
2017-09-07,Escanaba,G11-R2,N+,3,Bromus inermis Leyss.,84,f,
2017-09-07,Escanaba,G11-R2,N+,4,Poa pratensis L.,75,f,
2017-09-07,Escanaba,G11-R3,N+,3,Solidago canadensis L.,60,f,
2017-09-07,Escanaba,G11-R3,N+,4,Echinochloa crus-galli (L.) Beauv.,56,f,
2017-09-07,Escanaba,G11-R3,N+,4,Dactylis glomerata L.,52,f,
2017-09-07,Escanaba,G11-R4,N+,3,Bromus inermis Leyss.,40,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Poa pratensis L.,40,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Dactylis glomerata L.,96,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Elymus repens (L.) Gould,59,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Bromus inermis Leyss.,80,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Bromus inermis Leyss.,67,f,
2017-09-07,Escanaba,G10-R4,N+,4,Poa pratensis L.,63,f,
2017-09-07,Escanaba,G10-R4,N+,4,Poa pratensis L.,32,f,
2017-09-07,Escanaba,G11-R1,N+,3,Poa pratensis L.,45,f,
2017-09-07,Escanaba,G11-R1,N+,4,Dactylis glomerata L.,104,f,
2017-09-07,Escanaba,G11-R1,N+,4,Elymus repens (L.) Gould,26,f,
2017-09-07,Escanaba,G11-R2,N+,3,Poa pratensis L.,19,f,
2017-09-07,Escanaba,G11-R2,N+,3,Bromus inermis Leyss.,42,f,
2017-09-07,Escanaba,G11-R2,N+,4,Dactylis glomerata L.,97,f,
2017-09-07,Escanaba,G11-R1,N-,1,Dactylis glomerata L.,76,f,
2017-09-07,Escanaba,G11-R3,N+,3,Solidago canadensis L.,58,f,
2017-09-07,Escanaba,G11-R3,N+,4,Dactylis glomerata L.,32,f,
2017-09-07,Escanaba,G11-R4,N+,3,Dactylis glomerata L.,28,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Dactylis glomerata L.,93,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Dactylis glomerata L.,26,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Poa pratensis L.,53,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Elymus repens (L.) Gould,43,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Ratibida pinnata (Vent.) Barnh.,67,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Poa pratensis L.,76,f,
2017-09-07,Escanaba,G10-R4,N+,4,Elymus repens (L.) Gould,52,f,
2017-09-07,Escanaba,G10-R4,N+,4,Andropogon gerardii,105,f,
2017-09-07,Escanaba,G11-R1,N+,3,Poa pratensis L.,28,f,
2017-09-07,Escanaba,G11-R1,N+,4,Poa pratensis L.,53,f,
2017-09-07,Escanaba,G11-R1,N+,4,Poa pratensis L.,39,f,
2017-09-07,Escanaba,G11-R2,N+,3,Poa pratensis L.,14,f,
2017-09-07,Escanaba,G11-R2,N+,3,Elymus repens (L.) Gould,45,f,
2017-09-07,Escanaba,G11-R2,N+,4,Poa pratensis L.,58,f,
2017-09-07,Escanaba,G11-R3,N+,3,Poa pratensis L.,57,f,
2017-09-07,Escanaba,G11-R3,N+,4,Echinochloa crus-galli (L.) Beauv.,37,f,
2017-09-07,Escanaba,G11-R4,N+,3,Dactylis glomerata L.,20,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Bromus inermis Leyss.,43,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Poa pratensis L.,28,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Elymus repens (L.) Gould,56,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Poa pratensis L.,70,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Elymus repens (L.) Gould,62,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Dactylis glomerata L.,50,f,
2017-09-07,Escanaba,G10-R4,N+,4,Bromus inermis Leyss.,45,f,
2017-09-07,Escanaba,G10-R4,N+,4,Agrostis gigantea Roth,58,f,
2017-09-07,Escanaba,G11-R1,N+,3,Poa pratensis L.,30,f,
2017-09-07,Escanaba,G11-R1,N+,4,Dactylis glomerata L.,49,f,
2017-09-07,Escanaba,G11-R1,N+,4,Elymus repens (L.) Gould,68,f,
2017-09-07,Escanaba,G11-R2,N+,3,Poa pratensis L.,40,f,
2017-09-07,Escanaba,G11-R2,N+,3,Elymus repens (L.) Gould,46,f,
2017-09-07,Escanaba,G11-R2,N+,4,Dactylis glomerata L.,34,f,
2017-09-07,Escanaba,G11-R3,N+,3,Poa pratensis L.,23,f,
2017-09-07,Escanaba,G11-R3,N+,4,Echinochloa crus-galli (L.) Beauv.,52,f,
2017-09-07,Escanaba,G11-R4,N+,3,Bromus inermis Leyss.,63,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Bromus inermis Leyss.,42,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Bromus inermis Leyss.,49,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R3,N-,1,Poa pratensis L.,14,f,
2017-09-07,Escanaba,G10-R1,N+,3,Monarda fistulosa L.,68,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Daucus carota L.,85,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Phleum pratense L.,96,f,
2017-09-07,Escanaba,G10-R4,N+,4,Elymus repens (L.) Gould,49,f,
2017-09-07,Escanaba,G10-R4,N+,4,Erigeron annuus (L.) Pers.,47,f,
2017-09-07,Escanaba,G11-R1,N+,3,Poa pratensis L.,32,f,
2017-09-07,Escanaba,G11-R1,N+,4,Elymus repens (L.) Gould,69,f,
2017-09-07,Escanaba,G11-R1,N+,4,Elymus repens (L.) Gould,60,f,
2017-09-07,Escanaba,G11-R2,N+,3,Elymus repens (L.) Gould,53,f,
2017-09-07,Escanaba,G11-R2,N+,4,Poa pratensis L.,15,f,
2017-09-07,Escanaba,G11-R2,N+,4,Elymus repens (L.) Gould,69,f,
2017-09-07,Escanaba,G11-R3,N+,3,Dactylis glomerata L.,33,f,
2017-09-07,Escanaba,G11-R3,N+,4,Elymus repens (L.) Gould,48,f,
2017-09-07,Escanaba,G11-R4,N+,3,Dactylis glomerata L.,27,f,Lots of lodging -- 
2017-09-07,Escanaba,G11-R4,N+,4,Poa pratensis L.,33,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Poa pratensis L.,64,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,3,Elymus repens (L.) Gould,88,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R1,N+,4,Poa pratensis L.,63,f,Lots of lodging -- 
2017-09-07,Escanaba,G10-R4,N+,3,Monarda fistulosa L.,37,f,
2017-09-07,Escanaba,G10-R4,N+,4,Elymus repens (L.) Gould,70,f,
2017-09-07,Escanaba,G11-R1,N+,3,Sorghastrum nutans (L.) Nash ex Small,49,f,
2017-09-07,Escanaba,G11-R1,N+,4,Poa pratensis L.,22,f,
2017-09-07,Escanaba,G11-R1,N+,4,Phleum pratense L.,84,f,
2017-09-07,Escanaba,G11-R2,N+,4,Poa pratensis L.,13,f,
2017-09-07,Escanaba,G11-R2,N+,4,Poa pratensis L.,48,f,
2017-09-07,Escanaba,G11-R3,N+,3,Dactylis glomerata L.,41,f,
