# Dry Matter Yield - Marginal Land Experiments
#
# Original Data Source: https://data.sustainability.glbrc.org/datatables/465
# The newest version of the data https://data.sustainability.glbrc.org/datatables/465.csv
# Full EML Metadata: https://data.sustainability.glbrc.org/datasets/132.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# year		year of the growing season
# harvest_date		date of harvest or G11 sampling
# site		experiment location
# treatment		experimental treatment
# replicate		replicate nested within treatment
# crop		crop
# field_section		section of the field (entire, east, west, rainout, or ambient)
# n_treatment		nitrogen experimental treatment
# area_harvested_ft2	squareFoot	area harvested
# dry_matter_yield_mg_ha	megagramsPerHectare	yield as dry matter
# moisture_at_harvest	gramsPerHectogram	percent moisture measured at harvest
# comments		specific notes for a given row
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2014 yield calculations- Wisconsin removed the area of the ANPP sampling (3- 1m2 quadrats/plot).  Michigan did not remove the ANPP sampling area because the ANPP may not have been in the harvested area and this area was it was very minor.
#April 12, 2016- Michigan 2014 yield calculations and Michigan and Wisconsin 2015 G11 yield were corrected. 
#
year,harvest_date,site,treatment,replicate,crop,field_section,n_treatment,area_harvested_ft2,dry_matter_yield_mg_ha,moisture_at_harvest,comments
#,,,,,,,,squareFoot,megagramsPerHectare,gramsPerHectogram,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G11,R3,historical vegetation,west,plus_n,10.7639111056,1.195203,0.00,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G11,R3,historical vegetation,east,control,10.7639111056,0.191032,0.00,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G11,R3,historical vegetation,west,plus_n,10.7639111056,1.178200,0.00,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G11,R4,historical vegetation,east,control,10.7639111056,2.106358,0.00,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G11,R4,historical vegetation,west,plus_n,10.7639111056,2.342398,0.00,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G11,R4,historical vegetation,east,control,10.7639111056,1.239211,0.00,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G11,R4,historical vegetation,west,plus_n,10.7639111056,1.940330,0.00,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G11,R4,historical vegetation,east,control,10.7639111056,2.714462,0.00,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G11,R4,historical vegetation,west,plus_n,10.7639111056,4.317734,0.00,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G5,R1,switchgrass,east,control,480,6.912730,43.13,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G5,R1,switchgrass,west,plus_n,480,11.754853,45.49,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G5,R2,switchgrass,west,control,480,9.014478,45.96,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G5,R2,switchgrass,east,plus_n,480,12.223705,45.00,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G5,R3,switchgrass,east,control,480,10.832264,54.78,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G5,R3,switchgrass,west,plus_n,480,11.375609,46.74,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G5,R4,switchgrass,east,control,480,7.038733,51.95,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G5,R4,switchgrass,west,plus_n,480,9.514216,46.55,
2017,2017-11-08,Michigan South - Lux Arbor Reserve,G6,R1,miscanthus,east,control,480,12.029928,49.89,
2017,2017-11-08,Michigan South - Lux Arbor Reserve,G6,R1,miscanthus,west,plus_n,480,22.646475,49.86,
2017,2017-11-08,Michigan South - Lux Arbor Reserve,G6,R2,miscanthus,east,control,480,10.421631,49.65,
2017,2017-11-08,Michigan South - Lux Arbor Reserve,G6,R2,miscanthus,west,plus_n,480,15.747215,49.32,
2017,2017-11-08,Michigan South - Lux Arbor Reserve,G6,R3,miscanthus,west,control,480,9.228819,49.87,
2017,2017-11-08,Michigan South - Lux Arbor Reserve,G6,R3,miscanthus,east,plus_n,480,17.034819,49.02,
2017,2017-11-08,Michigan South - Lux Arbor Reserve,G6,R4,miscanthus,east,control,480,21.435265,49.16,
2017,2017-11-08,Michigan South - Lux Arbor Reserve,G6,R4,miscanthus,west,plus_n,480,19.907672,48.56,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G7,R1,native grasses,west,control,480,7.955231,37.68,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G7,R1,native grasses,east,plus_n,480,6.330253,43.68,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G7,R2,native grasses,east,control,480,4.383248,30.50,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G7,R2,native grasses,west,plus_n,480,6.754543,30.10,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G7,R3,native grasses,west,control,480,7.394410,44.08,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G7,R3,native grasses,east,plus_n,480,7.342153,39.85,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G7,R4,native grasses,east,control,480,5.935249,40.15,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G7,R4,native grasses,west,plus_n,480,8.772300,38.62,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G9,R1,early successional,west,control,480,1.652788,33.68,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G9,R1,early successional,east,plus_n,480,2.299805,32.51,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G9,R2,early successional,east,control,480,0.999396,27.22,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G9,R2,early successional,west,plus_n,480,1.498181,28.15,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G9,R3,early successional,west,control,480,1.336144,41.62,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G9,R3,early successional,east,plus_n,480,1.794187,35.86,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G9,R4,early successional,west,control,480,1.181335,38.87,
2017,2017-10-13,Michigan South - Lux Arbor Reserve,G9,R4,early successional,east,plus_n,480,2.610878,39.60,
2017,2017-11-03,Wisconsin Central - Hancock,G10,R2,restored prairie,east,control,949.75,1.608669,31.97,
2017,2017-11-03,Wisconsin Central - Hancock,G10,R2,restored prairie,west,plus_n,982.5,1.191471,42.91,
2017,2017-11-03,Wisconsin Central - Hancock,G10,R3,restored prairie,west,control,935.25,1.181644,26.98,
2017,2017-11-03,Wisconsin Central - Hancock,G10,R3,restored prairie,east,plus_n,931,0.807496,30.01,
2017,2017-11-03,Wisconsin Central - Hancock,G10,R4,restored prairie,west,control,975,0.838618,23.88,
2017,2017-11-03,Wisconsin Central - Hancock,G10,R4,restored prairie,east,plus_n,1023,1.225593,32.42,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R2,historical vegetation,west,control,10.49481,3.158972,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R2,historical vegetation,east,plus_n,10.49481,2.953844,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R2,historical vegetation,west,control,10.49481,2.297434,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R2,historical vegetation,east,plus_n,10.49481,3.466664,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R2,historical vegetation,west,control,10.49481,1.107691,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R2,historical vegetation,east,plus_n,10.49481,1.312819,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R3,historical vegetation,east,control,10.49481,0.574359,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R3,historical vegetation,west,plus_n,10.49481,0.533333,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R3,historical vegetation,east,control,10.49481,0.328205,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R3,historical vegetation,west,plus_n,10.49481,0.594871,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R3,historical vegetation,east,control,10.49481,0.389743,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R3,historical vegetation,west,plus_n,10.49481,0.348718,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R4,historical vegetation,west,control,10.49481,0.533333,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R4,historical vegetation,east,plus_n,10.49481,0.389743,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R4,historical vegetation,west,control,10.49481,0.841025,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R4,historical vegetation,east,plus_n,10.49481,0.574359,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R4,historical vegetation,west,control,10.49481,1.292307,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G11,R4,historical vegetation,east,plus_n,10.49481,0.533333,0.00,
2017,2017-11-03,Wisconsin Central - Hancock,G5,R2,switchgrass,west,control,990,7.318593,51.50,
2017,2017-11-03,Wisconsin Central - Hancock,G5,R2,switchgrass,east,plus_n,957,9.606525,47.40,
2017,2017-11-03,Wisconsin Central - Hancock,G5,R3,switchgrass,east,control,975,1.749300,30.13,
2017,2017-11-03,Wisconsin Central - Hancock,G5,R3,switchgrass,west,plus_n,931,1.665335,40.08,
2017,2017-11-03,Wisconsin Central - Hancock,G5,R4,switchgrass,west,control,990,2.564089,38.11,
2017,2017-11-03,Wisconsin Central - Hancock,G5,R4,switchgrass,east,plus_n,982.5,4.781478,41.69,
2017,2017-11-03,Wisconsin Central - Hancock,G6,R2,miscanthus,west,control,960,2.337660,45.28,
2017,2017-11-03,Wisconsin Central - Hancock,G6,R2,miscanthus,east,plus_n,935.25,1.303208,51.99,
2017,2017-11-03,Wisconsin Central - Hancock,G6,R3,miscanthus,west,control,960,1.382708,48.70,
2017,2017-11-03,Wisconsin Central - Hancock,G6,R3,miscanthus,east,plus_n,935.25,1.285033,46.49,
2017,2017-11-03,Wisconsin Central - Hancock,G6,R4,miscanthus,east,control,903,0.365359,43.69,
2017,2017-11-03,Wisconsin Central - Hancock,G6,R4,miscanthus,west,plus_n,960,1.431341,45.88,
2017,2017-11-03,Wisconsin Central - Hancock,G7,R2,native grasses,east,control,975,0.835853,27.43,
2017,2017-11-03,Wisconsin Central - Hancock,G7,R2,native grasses,west,plus_n,935.25,1.602115,34.70,
2017,2017-11-03,Wisconsin Central - Hancock,G7,R3,native grasses,west,control,949.75,2.170417,21.82,
2017,2017-11-03,Wisconsin Central - Hancock,G7,R3,native grasses,east,plus_n,960,2.168663,28.93,
2017,2017-11-03,Wisconsin Central - Hancock,G7,R4,native grasses,west,control,949.75,2.012220,31.33,
2017,2017-11-03,Wisconsin Central - Hancock,G7,R4,native grasses,east,plus_n,942.5,1.612621,40.13,
2017,2017-11-03,Wisconsin Central - Hancock,G9,R2,early successional,west,control,949.75,0.985403,36.11,
2017,2017-11-03,Wisconsin Central - Hancock,G9,R2,early successional,east,plus_n,982.5,1.019688,43.00,
2017,2017-11-03,Wisconsin Central - Hancock,G9,R3,early successional,east,control,982.5,0.618275,22.24,
2017,2017-11-03,Wisconsin Central - Hancock,G9,R3,early successional,west,plus_n,975,0.906543,24.57,
2017,2017-11-03,Wisconsin Central - Hancock,G9,R4,early successional,west,control,975,1.914676,41.18,
2017,2017-11-03,Wisconsin Central - Hancock,G9,R4,early successional,east,plus_n,960,1.908852,32.98,
2017,2017-10-31,Wisconsin North - Rhinelander,G10,R1,restored prairie,east,control,960,2.416489,39.86,
2017,2017-10-31,Wisconsin North - Rhinelander,G10,R1,restored prairie,west,plus_n,967.5,5.431761,39.53,
2017,2017-10-31,Wisconsin North - Rhinelander,G10,R2,restored prairie,east,control,975,3.121266,43.34,
2017,2017-10-31,Wisconsin North - Rhinelander,G10,R2,restored prairie,west,plus_n,975,4.704492,43.06,
2017,2017-10-31,Wisconsin North - Rhinelander,G10,R3,restored prairie,east,control,975,2.165375,40.76,
2017,2017-10-31,Wisconsin North - Rhinelander,G10,R3,restored prairie,west,plus_n,942.5,4.310123,43.78,
2017,2017-10-31,Wisconsin North - Rhinelander,G10,R4,restored prairie,west,control,990,1.723910,37.58,
2017,2017-10-31,Wisconsin North - Rhinelander,G10,R4,restored prairie,east,plus_n,949.75,2.120876,47.11,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R1,historical vegetation,east,control,10.49481,2.789741,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R1,historical vegetation,west,plus_n,10.49481,6.441021,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R1,historical vegetation,east,control,10.49481,4.369227,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R1,historical vegetation,west,plus_n,10.49481,3.199998,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R1,historical vegetation,east,control,10.49481,3.097433,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R1,historical vegetation,west,plus_n,10.49481,3.097433,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R2,historical vegetation,east,control,10.49481,2.912818,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R2,historical vegetation,west,plus_n,10.49481,4.410253,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R2,historical vegetation,east,control,10.49481,3.651279,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R2,historical vegetation,west,plus_n,10.49481,4.246151,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R2,historical vegetation,east,control,10.49481,3.487177,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R2,historical vegetation,west,plus_n,10.49481,4.266663,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R3,historical vegetation,east,control,10.49481,3.958971,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R3,historical vegetation,west,plus_n,10.49481,5.292304,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R3,historical vegetation,east,control,10.49481,3.056408,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R3,historical vegetation,west,plus_n,10.49481,3.856407,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R3,historical vegetation,east,control,10.49481,2.666665,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R3,historical vegetation,west,plus_n,10.49481,2.912818,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R4,historical vegetation,west,control,10.49481,3.569228,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R4,historical vegetation,east,plus_n,10.49481,3.364100,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R4,historical vegetation,west,control,10.49481,4.984612,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R4,historical vegetation,east,plus_n,10.49481,4.820509,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R4,historical vegetation,west,control,10.49481,5.046150,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G11,R4,historical vegetation,east,plus_n,10.49481,4.758971,0.00,
2017,2017-10-31,Wisconsin North - Rhinelander,G5,R1,switchgrass,west,control,903,3.619287,40.76,
2017,2017-10-31,Wisconsin North - Rhinelander,G5,R1,switchgrass,east,plus_n,942.5,7.086932,45.06,
2017,2017-10-31,Wisconsin North - Rhinelander,G5,R2,switchgrass,west,control,997.5,5.500126,46.49,
2017,2017-10-31,Wisconsin North - Rhinelander,G5,R2,switchgrass,east,plus_n,964.25,8.532436,48.94,
2017,2017-10-31,Wisconsin North - Rhinelander,G5,R3,switchgrass,west,control,990,3.277609,41.19,
2017,2017-10-31,Wisconsin North - Rhinelander,G5,R3,switchgrass,east,plus_n,957,6.997871,45.13,
2017,2017-10-31,Wisconsin North - Rhinelander,G5,R4,switchgrass,east,control,975,3.351775,46.88,
2017,2017-10-31,Wisconsin North - Rhinelander,G5,R4,switchgrass,west,plus_n,949.75,8.374102,47.11,
2017,2017-10-31,Wisconsin North - Rhinelander,G6,R1,miscanthus,east,control,960,1.012754,54.74,
2017,2017-10-31,Wisconsin North - Rhinelander,G6,R1,miscanthus,west,plus_n,1024,2.067764,57.48,
2017,2017-10-31,Wisconsin North - Rhinelander,G6,R2,miscanthus,east,control,982.5,0.420664,52.97,
2017,2017-10-31,Wisconsin North - Rhinelander,G6,R2,miscanthus,west,plus_n,1015.25,1.180719,57.67,
2017,2017-10-31,Wisconsin North - Rhinelander,G6,R3,miscanthus,west,control,975,0.327130,34.67,
2017,2017-10-31,Wisconsin North - Rhinelander,G6,R3,miscanthus,east,plus_n,999.75,0.402995,44.99,
2017,2017-10-31,Wisconsin North - Rhinelander,G6,R4,miscanthus,east,control,982.5,0.244218,29.79,
2017,2017-10-31,Wisconsin North - Rhinelander,G6,R4,miscanthus,west,plus_n,975,0.428668,34.15,
2017,2017-10-31,Wisconsin North - Rhinelander,G7,R1,native grasses,west,control,960,3.394305,33.92,
2017,2017-10-31,Wisconsin North - Rhinelander,G7,R1,native grasses,east,plus_n,928,6.339851,43.69,
2017,2017-10-31,Wisconsin North - Rhinelander,G7,R2,native grasses,east,control,975,5.995894,46.07,
2017,2017-10-31,Wisconsin North - Rhinelander,G7,R2,native grasses,west,plus_n,935.25,7.195137,41.35,
2017,2017-10-31,Wisconsin North - Rhinelander,G7,R3,native grasses,east,control,949.75,2.468771,35.10,
2017,2017-10-31,Wisconsin North - Rhinelander,G7,R3,native grasses,west,plus_n,990,4.213335,38.54,
2017,2017-10-31,Wisconsin North - Rhinelander,G7,R4,native grasses,east,control,990,3.739841,36.28,
2017,2017-10-31,Wisconsin North - Rhinelander,G7,R4,native grasses,west,plus_n,957,4.498519,40.42,
2017,2017-10-31,Wisconsin North - Rhinelander,G9,R1,early successional,west,control,935.25,1.564356,40.07,
2017,2017-10-31,Wisconsin North - Rhinelander,G9,R1,early successional,east,plus_n,942.5,2.745178,35.37,
2017,2017-10-31,Wisconsin North - Rhinelander,G9,R2,early successional,west,control,997.5,1.955260,36.59,
2017,2017-10-31,Wisconsin North - Rhinelander,G9,R2,early successional,east,plus_n,957,2.963259,35.46,
2017,2017-10-31,Wisconsin North - Rhinelander,G9,R3,early successional,east,control,997.5,3.316785,36.07,
2017,2017-10-31,Wisconsin North - Rhinelander,G9,R3,early successional,west,plus_n,990,4.025027,35.23,
2017,2017-10-31,Wisconsin North - Rhinelander,G9,R4,early successional,east,control,967.5,2.188351,42.18,
2017,2017-10-31,Wisconsin North - Rhinelander,G9,R4,early successional,west,plus_n,967.5,3.160783,39.78,
2017,2017-11-13,Wisconsin South - Oregon,G10,R1,restored prairie,east,control,975,1.728814,24.95,
2017,2017-11-13,Wisconsin South - Oregon,G10,R1,restored prairie,west,plus_n,975,3.224747,26.82,
2017,2017-11-13,Wisconsin South - Oregon,G10,R2,restored prairie,east,control,975,4.070705,29.31,
2017,2017-11-13,Wisconsin South - Oregon,G10,R2,restored prairie,west,plus_n,975,3.792005,25.76,
2017,2017-11-13,Wisconsin South - Oregon,G10,R3,restored prairie,west,control,975,4.232927,30.71,
2017,2017-11-13,Wisconsin South - Oregon,G10,R3,restored prairie,east,plus_n,975,4.229107,31.34,
2017,2017-11-13,Wisconsin South - Oregon,G10,R4,restored prairie,west,control,967.5,2.666518,26.61,
2017,2017-11-13,Wisconsin South - Oregon,G10,R4,restored prairie,east,plus_n,967.5,2.862400,34.80,
2017,2017-11-13,Wisconsin South - Oregon,G11,R1,historical vegetation,west,control,10.49481,4.574355,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R1,historical vegetation,east,plus_n,10.49481,5.210252,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R1,historical vegetation,west,control,10.49481,5.599996,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R1,historical vegetation,east,plus_n,10.49481,3.856407,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R1,historical vegetation,west,control,10.49481,5.764098,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R1,historical vegetation,east,plus_n,10.49481,6.235893,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R2,historical vegetation,east,control,10.49481,6.399995,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R2,historical vegetation,west,plus_n,10.49481,11.835888,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R2,historical vegetation,east,control,10.49481,7.569225,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R2,historical vegetation,west,plus_n,10.49481,6.810251,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R2,historical vegetation,east,control,10.49481,6.379482,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R2,historical vegetation,west,plus_n,10.49481,9.599993,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R3,historical vegetation,east,control,10.49481,6.174354,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R3,historical vegetation,west,plus_n,10.49481,7.651276,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R3,historical vegetation,east,control,10.49481,6.482046,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R3,historical vegetation,west,plus_n,10.49481,6.358969,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R3,historical vegetation,east,control,10.49481,5.251278,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R3,historical vegetation,west,plus_n,10.49481,7.425635,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R4,historical vegetation,east,control,10.49481,5.538457,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R4,historical vegetation,west,plus_n,10.49481,6.584610,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R4,historical vegetation,east,control,10.49481,6.297431,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R4,historical vegetation,west,plus_n,10.49481,5.292304,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R4,historical vegetation,east,control,10.49481,6.317944,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G11,R4,historical vegetation,west,plus_n,10.49481,7.261533,0.00,
2017,2017-11-13,Wisconsin South - Oregon,G5,R1,switchgrass,west,control,975,8.546326,33.33,
2017,2017-11-13,Wisconsin South - Oregon,G5,R1,switchgrass,east,plus_n,942.5,7.924337,35.73,
2017,2017-11-13,Wisconsin South - Oregon,G5,R2,switchgrass,east,control,997.5,10.385847,36.09,
2017,2017-11-13,Wisconsin South - Oregon,G5,R2,switchgrass,west,plus_n,997.5,8.625740,34.00,
2017,2017-11-13,Wisconsin South - Oregon,G5,R3,switchgrass,east,control,990,10.928368,38.10,
2017,2017-11-13,Wisconsin South - Oregon,G5,R3,switchgrass,west,plus_n,990,8.576001,36.07,
2017,2017-11-13,Wisconsin South - Oregon,G5,R4,switchgrass,east,control,990,8.854065,48.11,
2017,2017-11-13,Wisconsin South - Oregon,G5,R4,switchgrass,west,plus_n,957,9.769124,48.39,
2017,2017-11-13,Wisconsin South - Oregon,G6,R1,miscanthus,west,control,975,24.348409,33.03,
2017,2017-11-13,Wisconsin South - Oregon,G6,R1,miscanthus,east,plus_n,975,24.664935,36.20,
2017,2017-11-13,Wisconsin South - Oregon,G6,R2,miscanthus,east,control,960,29.738447,39.03,
2017,2017-11-13,Wisconsin South - Oregon,G6,R2,miscanthus,west,plus_n,960,27.464054,43.22,
2017,2017-11-13,Wisconsin South - Oregon,G6,R3,miscanthus,west,control,967.5,26.600547,44.34,
2017,2017-11-13,Wisconsin South - Oregon,G6,R3,miscanthus,east,plus_n,967.5,31.166762,37.24,
2017,2017-11-13,Wisconsin South - Oregon,G6,R4,miscanthus,west,control,1007.5,26.217599,44.34,
2017,2017-11-13,Wisconsin South - Oregon,G6,R4,miscanthus,east,plus_n,1007.5,27.628167,39.67,
2017,2017-11-13,Wisconsin South - Oregon,G7,R1,native grasses,west,control,990,5.295707,21.04,
2017,2017-11-13,Wisconsin South - Oregon,G7,R1,native grasses,east,plus_n,1023,4.096547,26.01,
2017,2017-11-13,Wisconsin South - Oregon,G7,R2,native grasses,east,control,967.5,2.842124,27.80,
2017,2017-11-13,Wisconsin South - Oregon,G7,R2,native grasses,west,plus_n,967.5,0.412614,31.86,
2017,2017-11-13,Wisconsin South - Oregon,G7,R3,native grasses,east,control,975,2.519990,26.00,
2017,2017-11-13,Wisconsin South - Oregon,G7,R3,native grasses,west,plus_n,1007.5,3.387079,24.85,
2017,2017-11-13,Wisconsin South - Oregon,G7,R4,native grasses,west,control,967.5,3.781213,39.08,
2017,2017-11-13,Wisconsin South - Oregon,G7,R4,native grasses,east,plus_n,967.5,4.229588,35.53,
2017,2017-11-13,Wisconsin South - Oregon,G9,R1,early successional,west,control,935.25,2.674871,30.76,
2017,2017-11-13,Wisconsin South - Oregon,G9,R1,early successional,east,plus_n,967.5,2.529710,26.28,
2017,2017-11-13,Wisconsin South - Oregon,G9,R2,early successional,west,control,975,4.880421,24.45,
2017,2017-11-13,Wisconsin South - Oregon,G9,R2,early successional,east,plus_n,1007.5,3.362968,23.74,
2017,2017-11-13,Wisconsin South - Oregon,G9,R3,early successional,east,control,967.5,4.278793,26.91,
2017,2017-11-13,Wisconsin South - Oregon,G9,R3,early successional,west,plus_n,967.5,4.002932,27.89,
2017,2017-11-13,Wisconsin South - Oregon,G9,R4,early successional,east,control,975,3.574665,38.46,
2017,2017-11-13,Wisconsin South - Oregon,G9,R4,early successional,west,plus_n,975,4.065906,35.56,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G10,R1,restored prairie,south,control,480,2.964455,0.36,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G10,R1,restored prairie,north,plus_n,480,2.577034,0.41,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G10,R2,restored prairie,south,control,480,1.744526,0.40,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G10,R2,restored prairie,north,plus_n,480,1.975349,0.43,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G10,R3,restored prairie,south,control,480,2.081367,0.34,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G10,R3,restored prairie,north,plus_n,480,1.303129,0.31,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G10,R4,restored prairie,south,control,480,2.179708,0.37,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G10,R4,restored prairie,north,plus_n,480,2.315122,0.36,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R1,historical vegetation,north,control,10.7639,2.216003,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R1,historical vegetation,north,control,10.7639,1.847003,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R1,historical vegetation,south,plus_n,10.7639,0.621001,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R1,historical vegetation,south,plus_n,10.7639,1.268002,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R2,historical vegetation,north,control,10.7639,1.923003,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R2,historical vegetation,north,control,10.7639,1.717002,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R2,historical vegetation,south,plus_n,10.7639,1.143002,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R2,historical vegetation,south,plus_n,10.7639,2.188003,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R3,historical vegetation,south,control,10.7639,2.326003,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R3,historical vegetation,south,control,10.7639,1.612002,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R3,historical vegetation,north,plus_n,10.7639,1.644002,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R3,historical vegetation,north,plus_n,10.7639,2.292003,,
